case_id,Ta,Twa,Tb,Ts,Tt,Tad,theta,image_complete,failure_reason,Nu,f,delta_p,delta_T,Q_total,image_status,cfd_outdir
30022,0.0279422450861527,0.4140395741920277,0.1034162356708834,1.382601699271071,0.6398406883155263,0.3932053002876322,-0.3964939659338036,True,,40.24389,0.099064,1.4859599999999986,16.087529,1683.304360439,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 127499, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 82290, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 103526, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30022\cfd_solution
30023,0.0115328555087481,0.4558488755717032,0.0844016575052332,0.6627515728869494,0.5276498405706513,0.1536888088690342,3.625848148921751,True,,27.954277,0.078969,1.1845280000000002,18.889737,1372.927221307,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 121016, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 85973, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 104520, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30023\cfd_solution
30024,0.040890065975742,0.2357681325547329,0.1057169219861739,1.2742743821718572,0.6588720697833257,0.9520031373992768,-0.2033821088806284,True,,40.276489,0.094307,1.4146090000000004,16.474849,1725.22758177,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 126187, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 85334, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 107347, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30024\cfd_solution
30025,0.0332163237978064,0.5676125117093149,0.1267923294883527,0.8131530146684214,0.6357983642155134,0.5175442878185266,-9.183975749129392,True,,38.201626,0.146237,2.193548999999999,20.769192,2062.883933857,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 147902, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 91024, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 122793, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30025\cfd_solution
30026,0.0494719692086596,0.2013883159270084,0.0996860643543964,1.1581086800699012,0.5785834724182229,0.8743005091996487,-1.4966572549008088,True,,35.02259,0.089698,1.3454699999999988,17.951967,1634.683430056,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 127919, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 83416, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 104627, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30026\cfd_solution
30027,0.0002220359872772,0.5632974401831174,0.0874546579539676,1.1504741520686692,0.5058813788830864,0.3149459076489288,8.43762622775246,True,,32.078378,0.103986,1.559787,17.053421,1422.319806259,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 129127, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 83286, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 105597, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30027\cfd_solution
30028,0.0109149052652355,0.5466506112048133,0.0971543275718747,0.7147787816527702,1.101628901028057,0.5269463086307153,1.0489738051214754,True,,24.207572,0.052516,0.7877460000000003,25.089244,1579.109203595,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 137479, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 112083, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 120672, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30028\cfd_solution
30029,0.0003184371810698,0.590764396065594,0.10171153219737,1.2091812200062653,0.6700197811536716,0.4990075701464558,-9.7141032430615,True,,38.239198,0.125556,1.8833389999999994,16.62464,1652.853579894,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 142721, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 89434, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 116675, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30029\cfd_solution
30030,0.0147460734326072,0.3363329612023726,0.1204170149559458,0.6208434052416869,0.5750671679676369,0.8810060036958217,-3.420327190431768,True,,33.73369,0.105839,1.5875850000000007,22.309681,1956.728406613,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 127796, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 85106, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 112028, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30030\cfd_solution
30031,0.0376899725840428,0.4432796831757833,0.1318826680399606,0.9842616096586992,1.107595031955208,0.699089966228043,8.553519156372356,True,,30.01846,0.082742,1.241123,27.496908,2146.078527291,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 167801, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 115396, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 136430, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30031\cfd_solution
